timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect,,,,,Unique Request,Message Types,Type,Elapsed,Latency
1.74E+12,13,/jforum/ping_session.jsp-232,200,,Admin 1-14,text,TRUE,,543,548,25,96,http://172.26.129.206:8080/jforum/ping_session.jsp,13,0,0,,,,,,,Type54,,
1.74E+12,13,/jforum/ping_session.jsp-561,200,,Admin2 2-19,text,TRUE,,543,558,25,96,http://172.26.129.206:8080/jforum/ping_session.jsp,13,0,0,,,,,,,Type41,,
1.74E+12,17,/jforum/adminBoardStats/list.page-568,200,,Admin2 2-16,text,TRUE,,6765,573,25,96,http://172.26.129.206:8080/jforum/adminBoardStats/list.page,16,0,0,,,,,,,Type41,,
1.74E+12,9,/jforum/ping_session.jsp-555,200,,Admin2 2-18,text,TRUE,,543,572,25,96,http://172.26.129.206:8080/jforum/ping_session.jsp,9,0,0,,,,,,,Type11,,
1.74E+12,10,/jforum/templates/default/images/msg_inbox.gif-402,200,,User1N 5-7,bin,TRUE,,929,499,25,96,http://172.26.129.206:8080/jforum/templates/default/images/msg_inbox.gif,10,0,0,,,,,,,Type41,,
1.74E+12,19,/jforum/adminAttachments/extensions.page-244,200,,Admin 1-6,text,TRUE,,3486,560,25,96,http://172.26.129.206:8080/jforum/adminAttachments/extensions.page,19,0,0,,,,,,,Type54,,
1.74E+12,35,/jforum/adminSpamBlock/list.page-576,200,,Admin2 2-14,text,TRUE,,20812,572,25,96,http://172.26.129.206:8080/jforum/adminSpamBlock/list.page,16,0,0,,,,,,,Type6,,
1.74E+12,120,/jforum/forums/list.page-764,200,,User2N 6-5,text,TRUE,,17118,628,21,96,http://172.26.129.206:8080/jforum/forums/list.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB,107,0,0,,,,,,,Type27,,
1.74E+12,10,/jforum/ping_session.jsp-388,200,,User1N 5-6,text,TRUE,,543,598,25,96,http://172.26.129.206:8080/jforum/ping_session.jsp,9,0,0,,,,,,,Type32,,
1.74E+12,10,/jforum/ping_session.jsp-767,200,,User2N 6-14,text,TRUE,,543,619,21,96,http://172.26.129.206:8080/jforum/ping_session.jsp,10,0,0,,,,,,,Type41,,
1.74E+12,9,/jforum/ping_session.jsp-222,200,,Admin 1-17,text,TRUE,,543,594,25,95,http://172.26.129.206:8080/jforum/ping_session.jsp,9,0,0,,,,,,,Type41,,
1.74E+12,23,/jforum/pm/inbox.page-401,200,,User1N 5-20,text,TRUE,,6240,552,25,95,http://172.26.129.206:8080/jforum/pm/inbox.page,16,0,0,,,,,,,Type41,,
1.74E+12,8,/jforum/templates/default/images/msg_sentbox.gif-403,200,,User1N 5-21,bin,TRUE,,854,501,25,95,http://172.26.129.206:8080/jforum/templates/default/images/msg_sentbox.gif,8,0,0,,,,,,,Type43,,
1.74E+12,23,/jforum/posts/listByUser/3.page-414,200,,User1N 5-13,text,TRUE,,5236,554,25,95,http://172.26.129.206:8080/jforum/posts/listByUser/3.page,18,0,0,,,,,,,Type54,,
1.74E+12,39,/jforum/recentTopics/list.page-760,200,,User2N 6-21,text,TRUE,,7347,561,20,95,http://172.26.129.206:8080/jforum/recentTopics/list.page,38,0,0,,,,,,,Type48,,
1.74E+12,8,/jforum/templates/default/images/msg_sentbox.gif-403,200,,User1N 5-18,bin,TRUE,,854,501,25,95,http://172.26.129.206:8080/jforum/templates/default/images/msg_sentbox.gif,8,0,0,,,,,,,Type53,,
1.74E+12,42,/jforum/recentTopics/list.page-760,200,,User2N 6-18,text,TRUE,,7347,561,20,95,http://172.26.129.206:8080/jforum/recentTopics/list.page,37,0,0,,,,,,,Type54,,
1.74E+12,10,/jforum/ping_session.jsp-569,200,,Admin2 2-16,text,TRUE,,543,572,25,95,http://172.26.129.206:8080/jforum/ping_session.jsp,10,0,0,,,,,,,Type53,,
1.74E+12,21,/jforum/ping_session.jsp-398,200,,User1N 5-9,text,TRUE,,543,547,25,95,http://172.26.129.206:8080/jforum/ping_session.jsp,21,0,0,,,,,,,Type41,,
1.74E+12,11,/jforum/templates/default/images/msg_sentbox.gif-403,200,,User1N 5-7,bin,TRUE,,854,501,25,95,http://172.26.129.206:8080/jforum/templates/default/images/msg_sentbox.gif,11,0,0,,,,,,,Type41,,
1.74E+12,11,/jforum/ping_session.jsp-577,200,,Admin2 2-14,text,TRUE,,543,571,25,95,http://172.26.129.206:8080/jforum/ping_session.jsp,11,0,0,,,,,,,Type54,,
1.74E+12,11,/jforum/ping_session.jsp-767,200,,User2N 6-5,text,TRUE,,543,619,20,95,http://172.26.129.206:8080/jforum/ping_session.jsp,11,0,0,,,,,,,Type41,,
1.74E+12,11,/jforum/ping_session.jsp-245,200,,Admin 1-6,text,TRUE,,543,559,25,95,http://172.26.129.206:8080/jforum/ping_session.jsp,11,0,0,,,,,,,Type41,,
1.74E+12,8,/jforum/ping_session.jsp-415,200,,User1N 5-13,text,TRUE,,543,554,25,95,http://172.26.129.206:8080/jforum/ping_session.jsp,8,0,0,,,,,,,Type41,,
1.74E+12,9,/jforum/templates/default/images/msg_inbox.gif-402,200,,User1N 5-20,bin,TRUE,,929,499,25,95,http://172.26.129.206:8080/jforum/templates/default/images/msg_inbox.gif,9,0,0,,,,,,,Type41,,
1.74E+12,9,/jforum/ping_session.jsp-404,200,,User1N 5-21,text,TRUE,,543,544,25,94,http://172.26.129.206:8080/jforum/ping_session.jsp,9,0,0,,,,,,,Type54,,
1.74E+12,11,/jforum/ping_session.jsp-761,200,,User2N 6-21,text,TRUE,,543,553,19,94,http://172.26.129.206:8080/jforum/ping_session.jsp,11,0,0,,,,,,,Type41,,
1.74E+12,11,/jforum/ping_session.jsp-404,200,,User1N 5-18,text,TRUE,,543,544,25,94,http://172.26.129.206:8080/jforum/ping_session.jsp,11,0,0,,,,,,,Type41,,
1.74E+12,18,/jforum/adminBanning/list.page-562,200,,Admin2 2-19,text,TRUE,,2342,570,25,94,http://172.26.129.206:8080/jforum/adminBanning/list.page,18,0,0,,,,,,,Type41,,
1.74E+12,457,/jforum/jforum.page-233,200,,Admin 1-13,text,TRUE,,17546,5132,25,94,http://172.26.129.206:8080/jforum/forums/list.page,396,0,0,,,,,,,Type10,,
1.74E+12,396,/jforum/jforum.page-233-0,302,,Admin 1-13,,TRUE,,197,3830,25,94,http://172.26.129.206:8080/jforum/jforum.page,396,0,0,,,,,,,Type38,,
1.74E+12,10,/jforum/jforum.page-233-1,301,,Admin 1-13,text,TRUE,,166,671,25,94,http://172.26.129.206:8080/jforum/?OWASP_CSRFTOKEN=RO9U-YL8C-K6KA-CR98-XA7W-YHLY-JG6Q-5EA7,10,0,0,,,,,,,Type38,,
1.74E+12,50,/jforum/jforum.page-233-2,200,,Admin 1-13,text,TRUE,,17183,631,25,94,http://172.26.129.206:8080/jforum/forums/list.page,41,0,8,,,,,,,Type38,,
1.74E+12,816,/jforum/jforum.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB-386,200,,User1N 5-23,text,TRUE,,17481,4343,25,94,http://172.26.129.206:8080/jforum/forums/list.page,237,0,0,,,,,,,Type38,,
1.74E+12,237,/jforum/jforum.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB-386-0,302,,User1N 5-23,,TRUE,,197,3127,25,94,http://172.26.129.206:8080/jforum/jforum.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB,237,0,0,,,,,,,Type38,,
1.74E+12,528,/jforum/jforum.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB-386-1,301,,User1N 5-23,text,TRUE,,166,628,25,94,http://172.26.129.206:8080/jforum/?OWASP_CSRFTOKEN=WB8H-MJ1S-FFTQ-P1Q2-4KW5-45EE-5YI9-H7FH,528,0,0,,,,,,,Type38,,
1.74E+12,51,/jforum/jforum.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB-386-2,200,,User1N 5-23,text,TRUE,,17118,588,25,94,http://172.26.129.206:8080/jforum/forums/list.page,44,0,9,,,,,,,Type38,,
1.74E+12,13,/jforum/adminUsers/pendingActivations.page-223,200,,Admin 1-17,text,TRUE,,2136,562,25,94,http://172.26.129.206:8080/jforum/adminUsers/pendingActivations.page,13,0,0,,,,,,,Type38,,
1.74E+12,11,/jforum/ping_session.jsp-761,200,,User2N 6-18,text,TRUE,,543,553,19,94,http://172.26.129.206:8080/jforum/ping_session.jsp,11,0,0,,,,,,,Type28,,
1.74E+12,26,/jforum/bookmarks/list/3.page-399,200,,User1N 5-15,text,TRUE,,15150,555,25,94,http://172.26.129.206:8080/jforum/bookmarks/list/3.page,18,0,0,,,,,,,Type41,,
1.74E+12,39,/jforum/adminSpamBlock/list.page-248,200,,Admin 1-4,text,TRUE,,20812,552,25,94,http://172.26.129.206:8080/jforum/adminSpamBlock/list.page,20,0,0,,,,,,,Type30,,
1.74E+12,11,/jforum/ping_session.jsp-404,200,,User1N 5-7,text,TRUE,,543,544,25,94,http://172.26.129.206:8080/jforum/ping_session.jsp,11,0,0,,,,,,,Type27,,
1.74E+12,38,/jforum/jforum.page-582,200,,Admin2 2-9,text,TRUE,,19777,766,25,94,http://172.26.129.206:8080/jforum/jforum.page,21,0,0,,,,,,,Type41,,
1.74E+12,11,/jforum/templates/default/images/msg_sentbox.gif-403,200,,User1N 5-20,bin,TRUE,,854,501,25,94,http://172.26.129.206:8080/jforum/templates/default/images/msg_sentbox.gif,11,0,0,,,,,,,Type38,,
1.74E+12,10,/jforum/templates/default/images/en_US/post.gif-405,200,,User1N 5-21,bin,TRUE,,1874,521,25,94,http://172.26.129.206:8080/jforum/templates/default/images/en_US/post.gif,10,0,0,,,,,,,Type54,,
1.74E+12,9,/jforum/templates/default/images/en_US/post.gif-405,200,,User1N 5-18,bin,TRUE,,1874,521,25,94,http://172.26.129.206:8080/jforum/templates/default/images/en_US/post.gif,9,0,0,,,,,,,Type54,,
1.74E+12,10,/jforum/ping_session.jsp-388,200,,User1N 5-23,text,TRUE,,543,598,25,94,http://172.26.129.206:8080/jforum/ping_session.jsp,10,0,0,,,,,,,Type54,,
1.74E+12,11,/jforum/ping_session.jsp-234,200,,Admin 1-13,text,TRUE,,543,538,25,94,http://172.26.129.206:8080/jforum/ping_session.jsp,11,0,0,,,,,,,Type41,,
1.74E+12,11,/jforum/ping_session.jsp-563,200,,Admin2 2-19,text,TRUE,,543,569,25,94,http://172.26.129.206:8080/jforum/ping_session.jsp,11,0,0,,,,,,,Type41,,
1.74E+12,10,/jforum/ping_session.jsp-224,200,,Admin 1-17,text,TRUE,,543,561,25,94,http://172.26.129.206:8080/jforum/ping_session.jsp,10,0,0,,,,,,,Type41,,
1.74E+12,10,/jforum/ping_session.jsp-400,200,,User1N 5-15,text,TRUE,,543,552,25,94,http://172.26.129.206:8080/jforum/ping_session.jsp,10,0,0,,,,,,,Type41,,
1.74E+12,10,/jforum/ping_session.jsp-249,200,,Admin 1-4,text,TRUE,,543,551,25,94,http://172.26.129.206:8080/jforum/ping_session.jsp,10,0,0,,,,,,,Type41,,
1.74E+12,37,/jforum/jforum.page-582,200,,Admin2 2-7,text,TRUE,,20812,766,25,94,http://172.26.129.206:8080/jforum/jforum.page,18,0,0,,,,,,,Type41,,
1.74E+12,8,/jforum/templates/default/images/en_US/post.gif-405,200,,User1N 5-7,bin,TRUE,,1874,521,25,94,http://172.26.129.206:8080/jforum/templates/default/images/en_US/post.gif,8,0,0,,,,,,,Type38,,
1.74E+12,462,/jforum/jforum.page-233,200,,Admin 1-5,text,TRUE,,17546,5132,25,94,http://172.26.129.206:8080/jforum/forums/list.page,395,0,0,,,,,,,Type54,,
1.74E+12,395,/jforum/jforum.page-233-0,302,,Admin 1-5,,TRUE,,197,3830,25,94,http://172.26.129.206:8080/jforum/jforum.page,395,0,0,,,,,,,Type38,,
1.74E+12,11,/jforum/jforum.page-233-1,301,,Admin 1-5,text,TRUE,,166,671,25,94,http://172.26.129.206:8080/jforum/?OWASP_CSRFTOKEN=STDP-1BDD-OVG8-EDSF-TRE2-G6AL-C6RI-NCBY,11,0,0,,,,,,,Type38,,
1.74E+12,56,/jforum/jforum.page-233-2,200,,Admin 1-5,text,TRUE,,17183,631,25,94,http://172.26.129.206:8080/jforum/forums/list.page,50,0,9,,,,,,,Type38,,
1.74E+12,21,/jforum/adminRegEmail/list.page-246,200,,Admin 1-6,text,TRUE,,3696,551,25,94,http://172.26.129.206:8080/jforum/adminRegEmail/list.page,21,0,0,,,,,,,Type38,,
1.74E+12,11,/jforum/ping_session.jsp-583,200,,Admin2 2-9,text,TRUE,,543,558,25,94,http://172.26.129.206:8080/jforum/ping_session.jsp,11,0,0,,,,,,,Type24,,
1.74E+12,61,/jforum/forums/list.page-764,200,,User2N 6-24,text,TRUE,,17118,628,19,94,http://172.26.129.206:8080/jforum/forums/list.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB,46,0,0,,,,,,,Type41,,
1.74E+12,12,/jforum/ping_session.jsp-404,200,,User1N 5-20,text,TRUE,,543,544,25,94,http://172.26.129.206:8080/jforum/ping_session.jsp,12,0,0,,,,,,,Type32,,
1.74E+12,37,/jforum/recentTopics/list.page-389,200,,User1N 5-6,text,TRUE,,7347,607,25,94,http://172.26.129.206:8080/jforum/recentTopics/list.page,36,0,0,,,,,,,Type41,,
1.74E+12,32,/jforum/adminBoardStats/showLast/All%20page%20requests.page-570,200,,Admin2 2-16,text,TRUE,,24421,607,25,94,http://172.26.129.206:8080/jforum/adminBoardStats/showLast/All%20page%20requests.page,16,0,0,,,,,,,Type53,,
1.74E+12,446,/jforum/jforum.page-233,200,,Admin 1-10,text,TRUE,,17546,5132,25,94,http://172.26.129.206:8080/jforum/forums/list.page,385,0,0,,,,,,,Type11,,
1.74E+12,16,/jforum/posts/listByUser/3.page-414,200,,User1N 5-21,text,TRUE,,5236,554,25,94,http://172.26.129.206:8080/jforum/posts/listByUser/3.page,16,0,0,,,,,,,Type38,,
1.74E+12,14,/jforum/adminBanning/insert.page-564,200,,Admin2 2-19,text,TRUE,,2695,577,25,94,http://172.26.129.206:8080/jforum/adminBanning/insert.page,14,0,0,,,,,,,Type48,,
1.74E+12,14,/jforum/adminAttachments/configurations.page-238,200,,Admin 1-13,text,TRUE,,5496,564,25,94,http://172.26.129.206:8080/jforum/adminAttachments/configurations.page,14,0,0,,,,,,,Type9,,
1.74E+12,385,/jforum/jforum.page-233-0,302,,Admin 1-10,,TRUE,,197,3830,25,94,http://172.26.129.206:8080/jforum/jforum.page,385,0,0,,,,,,,Type5,,
1.74E+12,12,/jforum/jforum.page-233-1,301,,Admin 1-10,text,TRUE,,166,671,25,94,http://172.26.129.206:8080/jforum/?OWASP_CSRFTOKEN=JHSX-X82K-3IVJ-G1J3-LS0Q-X9ZJ-5WGY-UVWN,12,0,0,,,,,,,Type38,,
1.74E+12,49,/jforum/jforum.page-233-2,200,,Admin 1-10,text,TRUE,,17183,631,25,94,http://172.26.129.206:8080/jforum/forums/list.page,42,0,8,,,,,,,Type38,,
1.74E+12,15,/jforum/adminModeration/list.page-225,200,,Admin 1-17,text,TRUE,,1571,553,25,94,http://172.26.129.206:8080/jforum/adminModeration/list.page,14,0,0,,,,,,,Type38,,
1.74E+12,12,/jforum/ping_session.jsp-234,200,,Admin 1-5,text,TRUE,,543,538,25,94,http://172.26.129.206:8080/jforum/ping_session.jsp,12,0,0,,,,,,,Type21,,
1.74E+12,13,/jforum/ping_session.jsp-583,200,,Admin2 2-7,text,TRUE,,543,558,25,94,http://172.26.129.206:8080/jforum/ping_session.jsp,13,0,0,,,,,,,Type41,,
1.74E+12,10,/jforum/ping_session.jsp-247,200,,Admin 1-6,text,TRUE,,543,550,25,94,http://172.26.129.206:8080/jforum/ping_session.jsp,10,0,0,,,,,,,Type41,,
1.74E+12,10,/jforum/ping_session.jsp-767,200,,User2N 6-24,text,TRUE,,543,619,19,94,http://172.26.129.206:8080/jforum/ping_session.jsp,10,0,0,,,,,,,Type41,,
1.74E+12,15,/jforum/pm/inbox.page-401,200,,User1N 5-15,text,TRUE,,6240,552,25,94,http://172.26.129.206:8080/jforum/pm/inbox.page,14,0,0,,,,,,,Type41,,
1.74E+12,19,/jforum/posts/listByUser/3.page-414,200,,User1N 5-18,text,TRUE,,5236,554,25,94,http://172.26.129.206:8080/jforum/posts/listByUser/3.page,18,0,0,,,,,,,Type43,,
1.74E+12,35,/jforum/jforum.page-578,200,,Admin2 2-14,text,TRUE,,20290,777,25,93,http://172.26.129.206:8080/jforum/jforum.page,17,0,0,,,,,,,Type48,,
1.74E+12,10,/jforum/templates/default/images/en_US/post.gif-405,200,,User1N 5-20,bin,TRUE,,1874,521,25,93,http://172.26.129.206:8080/jforum/templates/default/images/en_US/post.gif,10,0,0,,,,,,,Type38,,
1.74E+12,80,/jforum/jforum.page-423,200,,User1N 5-11,text,TRUE,,17481,2150,25,93,http://172.26.129.206:8080/jforum/forums/list.page,14,0,0,,,,,,,Type54,,
1.74E+12,14,/jforum/jforum.page-423-0,302,,User1N 5-11,,TRUE,,197,826,25,93,http://172.26.129.206:8080/jforum/jforum.page,14,0,0,,,,,,,Type38,,
1.74E+12,11,/jforum/jforum.page-423-1,301,,User1N 5-11,text,TRUE,,166,682,25,93,http://172.26.129.206:8080/jforum/?OWASP_CSRFTOKEN=VAWM-TMX4-XIDC-1LX0-0QNH-L6MD-TRIN-EUU6,10,0,0,,,,,,,Type38,,
1.74E+12,55,/jforum/jforum.page-423-2,200,,User1N 5-11,text,TRUE,,17118,642,25,93,http://172.26.129.206:8080/jforum/forums/list.page,48,0,7,,,,,,,Type38,,
1.74E+12,36,/jforum/bookmarks/list/3.page-399,200,,User1N 5-9,text,TRUE,,15150,555,25,93,http://172.26.129.206:8080/jforum/bookmarks/list/3.page,22,0,0,,,,,,,Type38,,
1.74E+12,10,/jforum/ping_session.jsp-390,200,,User1N 5-6,text,TRUE,,543,553,25,93,http://172.26.129.206:8080/jforum/ping_session.jsp,10,0,0,,,,,,,Type30,,
1.74E+12,10,/jforum/ping_session.jsp-415,200,,User1N 5-21,text,TRUE,,543,554,25,93,http://172.26.129.206:8080/jforum/ping_session.jsp,10,0,0,,,,,,,Type41,,
1.74E+12,22,/jforum/posts/listByUser/3.page-414,200,,User1N 5-7,text,TRUE,,5236,554,25,93,http://172.26.129.206:8080/jforum/posts/listByUser/3.page,16,0,0,,,,,,,Type41,,
1.74E+12,10,/jforum/ping_session.jsp-234,200,,Admin 1-10,text,TRUE,,543,538,25,93,http://172.26.129.206:8080/jforum/ping_session.jsp,10,0,0,,,,,,,Type48,,
1.74E+12,11,/jforum/ping_session.jsp-571,200,,Admin2 2-16,text,TRUE,,543,598,25,93,http://172.26.129.206:8080/jforum/ping_session.jsp,11,0,0,,,,,,,Type41,,
1.74E+12,12,/jforum/ping_session.jsp-226,200,,Admin 1-17,text,TRUE,,543,552,25,93,http://172.26.129.206:8080/jforum/ping_session.jsp,12,0,0,,,,,,,Type41,,
1.74E+12,12,/jforum/ping_session.jsp-565,200,,Admin2 2-19,text,TRUE,,543,571,25,93,http://172.26.129.206:8080/jforum/ping_session.jsp,12,0,0,,,,,,,Type41,,
1.74E+12,12,/jforum/ping_session.jsp-239,200,,Admin 1-13,text,TRUE,,543,563,25,93,http://172.26.129.206:8080/jforum/ping_session.jsp,12,0,0,,,,,,,Type41,,
1.74E+12,10,/jforum/templates/default/images/msg_inbox.gif-402,200,,User1N 5-15,bin,TRUE,,929,499,25,93,http://172.26.129.206:8080/jforum/templates/default/images/msg_inbox.gif,10,0,0,,,,,,,Type41,,
1.74E+12,10,/jforum/ping_session.jsp-415,200,,User1N 5-18,text,TRUE,,543,554,25,93,http://172.26.129.206:8080/jforum/ping_session.jsp,10,0,0,,,,,,,Type54,,
1.74E+12,10,/jforum/ping_session.jsp-579,200,,Admin2 2-14,text,TRUE,,543,558,25,93,http://172.26.129.206:8080/jforum/ping_session.jsp,10,0,0,,,,,,,Type41,,
1.74E+12,9,/jforum/ping_session.jsp-400,200,,User1N 5-9,text,TRUE,,543,552,25,93,http://172.26.129.206:8080/jforum/ping_session.jsp,9,0,0,,,,,,,Type41,,
1.74E+12,44,/jforum/recentTopics/list.page-416,200,,User1N 5-13,text,TRUE,,7347,563,25,93,http://172.26.129.206:8080/jforum/recentTopics/list.page,38,0,0,,,,,,,Type41,,
1.74E+12,15,/jforum/adminAttachments/configurations.page-238,200,,Admin 1-5,text,TRUE,,5496,564,25,93,http://172.26.129.206:8080/jforum/adminAttachments/configurations.page,14,0,0,,,,,,,Type53,,
1.74E+12,8,/jforum/ping_session.jsp-415,200,,User1N 5-7,text,TRUE,,543,554,25,93,http://172.26.129.206:8080/jforum/ping_session.jsp,8,0,0,,,,,,,Type5,,
1.74E+12,37,/jforum/recentTopics/list.page-389,200,,User1N 5-23,text,TRUE,,7347,607,25,93,http://172.26.129.206:8080/jforum/recentTopics/list.page,36,0,0,,,,,,,Type41,,
1.74E+12,9,/jforum/templates/default/images/msg_sentbox.gif-403,200,,User1N 5-15,bin,TRUE,,854,501,25,93,http://172.26.129.206:8080/jforum/templates/default/images/msg_sentbox.gif,9,0,0,,,,,,,Type53,,
1.74E+12,228,/jforum/ping_session.jsp-230,200,,Admin 1-19,text,TRUE,,543,552,25,93,http://172.26.129.206:8080/jforum/ping_session.jsp,228,0,0,,,,,,,Type54,,
1.74E+12,9,/jforum/ping_session.jsp-417,200,,User1N 5-13,text,TRUE,,543,553,25,93,http://172.26.129.206:8080/jforum/ping_session.jsp,9,0,0,,,,,,,Type41,,
1.74E+12,19,/jforum/posts/listByUser/3.page-414,200,,User1N 5-20,text,TRUE,,5236,554,25,93,http://172.26.129.206:8080/jforum/posts/listByUser/3.page,13,0,0,,,,,,,Type41,,
1.74E+12,14,/jforum/adminBanning/list.page-572,200,,Admin2 2-16,text,TRUE,,2342,604,25,93,http://172.26.129.206:8080/jforum/adminBanning/list.page,14,0,0,,,,,,,Type48,,
1.74E+12,13,/jforum/adminRankings/list.page-227,200,,Admin 1-17,text,TRUE,,2475,551,25,93,http://172.26.129.206:8080/jforum/adminRankings/list.page,13,0,0,,,,,,,Type10,,
1.74E+12,9,/jforum/ping_session.jsp-239,200,,Admin 1-5,text,TRUE,,543,563,25,93,http://172.26.129.206:8080/jforum/ping_session.jsp,9,0,0,,,,,,,Type23,,
1.74E+12,16,/jforum/adminAttachments/configurations.page-238,200,,Admin 1-10,text,TRUE,,5496,564,25,93,http://172.26.129.206:8080/jforum/adminAttachments/configurations.page,15,0,0,,,,,,,Type41,,
1.74E+12,235,/jforum/ping_session.jsp-577,200,,Admin2 2-4,text,TRUE,,543,571,25,93,http://172.26.129.206:8080/jforum/ping_session.jsp,235,0,0,,,,,,,Type5,,
1.74E+12,232,/jforum/ping_session.jsp-557,200,,Admin2 2-21,text,TRUE,,543,558,25,93,http://172.26.129.206:8080/jforum/ping_session.jsp,232,0,0,,,,,,,Type41,,
1.74E+12,16,/jforum/adminAttachments/quotaLimit.page-240,200,,Admin 1-13,text,TRUE,,4325,560,25,93,http://172.26.129.206:8080/jforum/adminAttachments/quotaLimit.page,15,0,0,,,,,,,Type41,,
1.74E+12,14,/jforum/pm/inbox.page-401,200,,User1N 5-9,text,TRUE,,6240,552,25,93,http://172.26.129.206:8080/jforum/pm/inbox.page,14,0,0,,,,,,,Type7,,
1.74E+12,43,/jforum/adminConfig/list.page-250,200,,Admin 1-4,text,TRUE,,29752,549,25,93,http://172.26.129.206:8080/jforum/adminConfig/list.page,29,0,0,,,,,,,Type43,,
1.74E+12,229,/jforum/templates/default/images/msg_inbox.gif-402,200,,User1N 5-24,bin,TRUE,,929,499,25,93,http://172.26.129.206:8080/jforum/templates/default/images/msg_inbox.gif,229,0,0,,,,,,,Type13,,
1.74E+12,230,/jforum/ping_session.jsp-751,200,,User2N 6-11,text,TRUE,,543,553,18,93,http://172.26.129.206:8080/jforum/ping_session.jsp,230,0,0,,,,,,,Type54,,
1.74E+12,235,/jforum/ping_session.jsp-553,200,,Admin2 2-20,text,TRUE,,543,570,25,93,http://172.26.129.206:8080/jforum/ping_session.jsp,235,0,0,,,,,,,Type41,,
1.74E+12,235,/jforum/ping_session.jsp-555,200,,Admin2 2-25,text,TRUE,,543,572,25,93,http://172.26.129.206:8080/jforum/ping_session.jsp,235,0,0,,,,,,,Type41,,
1.74E+12,11,/jforum/ping_session.jsp-390,200,,User1N 5-23,text,TRUE,,543,553,25,93,http://172.26.129.206:8080/jforum/ping_session.jsp,11,0,0,,,,,,,Type41,,
1.74E+12,9,/jforum/ping_session.jsp-415,200,,User1N 5-20,text,TRUE,,543,554,25,93,http://172.26.129.206:8080/jforum/ping_session.jsp,9,0,0,,,,,,,Type41,,
1.74E+12,11,/jforum/ping_session.jsp-404,200,,User1N 5-15,text,TRUE,,543,544,25,93,http://172.26.129.206:8080/jforum/ping_session.jsp,11,0,0,,,,,,,Type41,,
1.74E+12,11,/jforum/ping_session.jsp-573,200,,Admin2 2-16,text,TRUE,,543,569,25,93,http://172.26.129.206:8080/jforum/ping_session.jsp,11,0,0,,,,,,,Type41,,
1.74E+12,442,/jforum/adminSpamBlock/list.page-248,200,,Admin 1-6,text,TRUE,,20290,552,25,93,http://172.26.129.206:8080/jforum/adminSpamBlock/list.page,15,0,0,,,,,,,Type41,,
1.74E+12,469,/jforum/user/logout.page-762,200,,User2N 6-21,text,TRUE,,17544,1184,18,93,http://172.26.129.206:8080/jforum/forums/list.page?OWASP_CSRFTOKEN=M7SX-EFBR-6B5Z-9B5W-THNZ-NTL4-LR5K-389G,21,0,0,,,,,,,Type27,,
1.74E+12,21,/jforum/user/logout.page-762-0,302,,User2N 6-21,,TRUE,,426,556,18,93,http://172.26.129.206:8080/jforum/user/logout.page,21,0,0,,,,,,,Type61,,
1.74E+12,448,/jforum/user/logout.page-762-1,200,,User2N 6-21,text,TRUE,,17118,628,18,93,http://172.26.129.206:8080/jforum/forums/list.page?OWASP_CSRFTOKEN=M7SX-EFBR-6B5Z-9B5W-THNZ-NTL4-LR5K-389G,40,0,0,,,,,,,Type61,,
1.74E+12,641,/jforum/adminRankings/insert.page-558,200,,Admin2 2-23,text,TRUE,,2905,567,25,93,http://172.26.129.206:8080/jforum/adminRankings/insert.page,641,0,0,,,,,,,Type61,,
1.74E+12,638,/jforum/adminUsers/pendingActivations.page-223,200,,Admin 1-23,text,TRUE,,2136,562,25,93,http://172.26.129.206:8080/jforum/adminUsers/pendingActivations.page,638,0,0,,,,,,,Type22,,
1.74E+12,578,/jforum/ping_session.jsp-567,200,,Admin2 2-10,text,TRUE,,543,558,25,93,http://172.26.129.206:8080/jforum/ping_session.jsp,578,0,0,,,,,,,Type28,,
1.74E+12,579,/jforum/ping_session.jsp-753,200,,User2N 6-19,text,TRUE,,543,549,18,93,http://172.26.129.206:8080/jforum/ping_session.jsp,579,0,0,,,,,,,Type41,,
1.74E+12,579,/jforum/templates/default/images/unwatch.gif-425,200,,User1N 5-12,bin,TRUE,,1231,501,25,93,http://172.26.129.206:8080/jforum/templates/default/images/unwatch.gif,579,0,0,,,,,,,Type41,,
1.74E+12,642,/jforum/adminBanning/list.page-572,200,,Admin2 2-11,text,TRUE,,2342,604,25,93,http://172.26.129.206:8080/jforum/adminBanning/list.page,642,0,0,,,,,,,Type54,,
