timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect,,,,,Unique Request,Message Types,,elapsed,latency
1.74E+12,566,/jforum/ping_session.jsp-341,200,,user1 3-11,text,TRUE,,543,534,21,121,http://172.26.129.206:8080/jforum/ping_session.jsp,565,0,0,,,,,,,Type41,,
1.74E+12,16,/jforum/ping_session.jsp-343,200,,user1 3-17,text,TRUE,,543,533,21,121,http://172.26.129.206:8080/jforum/ping_session.jsp,16,0,0,,,,,,,Type41,,
1.74E+12,48,/jforum/forums/list.page-359,200,,user1 3-18,text,TRUE,,21770,609,21,121,http://172.26.129.206:8080/jforum/forums/list.page?OWASP_CSRFTOKEN=ZDOX-JOSN-4MXP-XQ3F-MROR-U7SS-R2SK-819Z,32,0,0,,,,,,,Type32,,
1.74E+12,31,/jforum/adminGroups/edit/1.page-534,200,,Admin2 2-4,text,TRUE,,2583,565,25,121,http://172.26.129.206:8080/jforum/adminGroups/edit/1.page,31,0,0,,,,,,,Type17,,
1.74E+12,52,/jforum/forums/list.page-207,200,,Admin 1-18,text,TRUE,,21835,547,25,121,http://172.26.129.206:8080/jforum/forums/list.page,37,0,0,,,,,,,Type32,,
1.74E+12,38,/jforum/adminGroups/insert.page-542,200,,Admin2 2-9,text,TRUE,,2553,565,25,121,http://172.26.129.206:8080/jforum/adminGroups/insert.page,38,0,0,,,,,,,Type18,,
1.74E+12,30,/jforum/admBase/login.page-203,200,,Admin 1-6,text,TRUE,,927,550,25,121,http://172.26.129.206:8080/jforum/admBase/login.page,30,0,0,,,,,,,Type2,,
1.74E+12,16,/jforum/ping_session.jsp-543,200,,Admin2 2-3,text,TRUE,,543,570,25,121,http://172.26.129.206:8080/jforum/ping_session.jsp,16,0,0,,,,,,,Type41,,
1.74E+12,18,/jforum/ping_session.jsp-728,200,,User2N 6-2,text,TRUE,,543,543,25,121,http://172.26.129.206:8080/jforum/ping_session.jsp,18,0,0,,,,,,,Type41,,
1.74E+12,18,/jforum/ping_session.jsp-537,200,,Admin2 2-6,text,TRUE,,543,558,25,121,http://172.26.129.206:8080/jforum/ping_session.jsp,18,0,0,,,,,,,Type41,,
1.74E+12,18,/jforum/ping_session.jsp-362,200,,user1 3-14,text,TRUE,,543,599,21,121,http://172.26.129.206:8080/jforum/ping_session.jsp,18,0,0,,,,,,,Type41,,
1.74E+12,18,/jforum/ping_session.jsp-718,200,,User2N 6-1,text,TRUE,,543,598,25,121,http://172.26.129.206:8080/jforum/ping_session.jsp,18,0,0,,,,,,,Type41,,
1.74E+12,682,/jforum/admBase/main.page-205,200,,Admin 1-20,text,TRUE,,354688,546,25,121,http://172.26.129.206:8080/jforum/admBase/main.page,102,0,0,,,,,,,Type3,,
1.74E+12,26,/jforum/pm/send.page-727,200,,User2N 6-21,text,TRUE,,6239,543,25,121,http://172.26.129.206:8080/jforum/pm/send.page,26,0,0,,,,,,,Type44,,
1.74E+12,25,/jforum/adminForums/list.page-213,200,,Admin 1-7,text,TRUE,,2740,549,25,121,http://172.26.129.206:8080/jforum/adminForums/list.page,25,0,0,,,,,,,Type16,,
1.74E+12,57,/jforum/captcha/generate/1733111461498.page-319,200,,User1N 5-13,,TRUE,,6920,555,25,121,http://172.26.129.206:8080/jforum/captcha/generate/1733111461498.page,41,0,0,,,,,,,Type31,,
1.74E+12,22,/jforum/ping_session.jsp-330,200,,User1N 5-22,text,TRUE,,543,547,25,121,http://172.26.129.206:8080/jforum/ping_session.jsp,22,0,0,,,,,,,Type41,,
1.74E+12,25,/jforum/ping_session.jsp-202,200,,Admin 1-11,text,TRUE,,543,545,25,120,http://172.26.129.206:8080/jforum/ping_session.jsp,25,0,0,,,,,,,Type41,,
1.74E+12,47,/jforum/forums/show/1.page-200,200,,Admin 1-16,text,TRUE,,16009,550,25,120,http://172.26.129.206:8080/jforum/forums/show/1.page,29,0,0,,,,,,,Type34,,
1.74E+12,27,/jforum/pm/inbox.page-723,200,,User2N 6-11,text,TRUE,,6240,553,25,120,http://172.26.129.206:8080/jforum/pm/inbox.page,26,0,0,,,,,,,Type43,,
1.74E+12,23,/jforum/topDownloads/list.page-721,200,,User2N 6-12,text,TRUE,,5655,562,25,120,http://172.26.129.206:8080/jforum/topDownloads/list.page,23,0,0,,,,,,,Type55,,
1.74E+12,30,/jforum/posts/listByUser/3.page-355,200,,user1 3-4,text,TRUE,,5236,534,20,120,http://172.26.129.206:8080/jforum/posts/listByUser/3.page,30,0,0,,,,,,,Type48,,
1.74E+12,24,/jforum/ping_session.jsp-206,200,,Admin 1-19,text,TRUE,,543,544,25,120,http://172.26.129.206:8080/jforum/ping_session.jsp,24,0,0,,,,,,,Type41,,
1.74E+12,28,/jforum/ping_session.jsp-708,200,,User2N 6-17,text,TRUE,,543,550,25,120,http://172.26.129.206:8080/jforum/ping_session.jsp,28,0,0,,,,,,,Type41,,
1.74E+12,23,/jforum/ping_session.jsp-212,200,,Admin 1-8,text,TRUE,,543,544,25,120,http://172.26.129.206:8080/jforum/ping_session.jsp,23,0,0,,,,,,,Type41,,
1.74E+12,1038,/jforum/jforum.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB-717,200,,User2N 6-3,text,TRUE,,22133,4343,25,120,http://172.26.129.206:8080/jforum/forums/list.page,255,0,0,,,,,,,Type38,,
1.74E+12,255,/jforum/jforum.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB-717-0,302,,User2N 6-3,,TRUE,,197,3127,25,120,http://172.26.129.206:8080/jforum/jforum.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB,255,0,0,,,,,,,Type38,,
1.74E+12,713,/jforum/jforum.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB-717-1,301,,User2N 6-3,text,TRUE,,166,628,25,120,http://172.26.129.206:8080/jforum/?OWASP_CSRFTOKEN=2H78-HFQI-PTGV-VCMR-KVZC-07G3-Q8LL-PKRD,712,0,0,,,,,,,Type38,,
1.74E+12,70,/jforum/jforum.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB-717-2,200,,User2N 6-3,text,TRUE,,21770,588,25,120,http://172.26.129.206:8080/jforum/forums/list.page,58,0,9,,,,,,,Type38,,
1.74E+12,62,/jforum/forums/list.page-359,200,,user1 3-7,text,TRUE,,21770,609,20,120,http://172.26.129.206:8080/jforum/forums/list.page?OWASP_CSRFTOKEN=ZDOX-JOSN-4MXP-XQ3F-MROR-U7SS-R2SK-819Z,33,0,0,,,,,,,Type32,,
1.74E+12,23,/jforum/pm/inbox.page-723,200,,User2N 6-13,text,TRUE,,6240,553,25,120,http://172.26.129.206:8080/jforum/pm/inbox.page,23,0,0,,,,,,,Type43,,
1.74E+12,21,/jforum/ping_session.jsp-539,200,,Admin2 2-15,text,TRUE,,543,577,25,120,http://172.26.129.206:8080/jforum/ping_session.jsp,21,0,0,,,,,,,Type41,,
1.74E+12,29,/jforum/ping_session.jsp-345,200,,user1 3-1,text,TRUE,,543,534,20,120,http://172.26.129.206:8080/jforum/ping_session.jsp,29,0,0,,,,,,,Type41,,
1.74E+12,23,/jforum/topDownloads/list.page-721,200,,User2N 6-4,text,TRUE,,5655,562,25,120,http://172.26.129.206:8080/jforum/topDownloads/list.page,23,0,0,,,,,,,Type55,,
1.74E+12,19,/jforum/ping_session.jsp-535,200,,Admin2 2-4,text,TRUE,,543,570,25,120,http://172.26.129.206:8080/jforum/ping_session.jsp,19,0,0,,,,,,,Type41,,
1.74E+12,21,/jforum/ping_session.jsp-362,200,,user1 3-18,text,TRUE,,543,599,20,120,http://172.26.129.206:8080/jforum/ping_session.jsp,21,0,0,,,,,,,Type41,,
1.74E+12,1002,/jforum/jforum.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB-717,200,,User2N 6-19,text,TRUE,,22133,4223,25,120,http://172.26.129.206:8080/jforum/forums/list.page,237,0,0,,,,,,,Type38,,
1.74E+12,237,/jforum/jforum.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB-717-0,302,,User2N 6-19,,TRUE,,197,3007,25,120,http://172.26.129.206:8080/jforum/jforum.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB,237,0,0,,,,,,,Type38,,
1.74E+12,690,/jforum/jforum.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB-717-1,301,,User2N 6-19,text,TRUE,,166,628,25,120,http://172.26.129.206:8080/jforum/?OWASP_CSRFTOKEN=4IIB-8TAC-CVZQ-6AXP-FZEC-4STY-XIXK-FBT0,690,0,0,,,,,,,Type38,,
1.74E+12,75,/jforum/jforum.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB-717-2,200,,User2N 6-19,text,TRUE,,21770,588,25,120,http://172.26.129.206:8080/jforum/forums/list.page,48,0,11,,,,,,,Type38,,
1.74E+12,36,/jforum/adminForums/list.page-213,200,,Admin 1-3,text,TRUE,,2740,549,25,120,http://172.26.129.206:8080/jforum/adminForums/list.page,36,0,0,,,,,,,Type16,,
1.74E+12,21,/jforum/ping_session.jsp-208,200,,Admin 1-18,text,TRUE,,543,543,25,120,http://172.26.129.206:8080/jforum/ping_session.jsp,21,0,0,,,,,,,Type41,,
1.74E+12,33,/jforum/recentTopics/list.page-719,200,,User2N 6-22,text,TRUE,,7347,607,25,120,http://172.26.129.206:8080/jforum/recentTopics/list.page,33,0,0,,,,,,,Type53,,
1.74E+12,2086,/jforum/jforum.page?OWASP_CSRFTOKEN=ZDOX-JOSN-4MXP-XQ3F-MROR-U7SS-R2SK-819Z-190,200,,Admin 1-14,text,TRUE,,22198,4416,25,120,http://172.26.129.206:8080/jforum/forums/list.page,1272,0,0,,,,,,,Type38,,
1.74E+12,1272,/jforum/jforum.page?OWASP_CSRFTOKEN=ZDOX-JOSN-4MXP-XQ3F-MROR-U7SS-R2SK-819Z-190-0,302,,Admin 1-14,,TRUE,,197,3210,25,120,http://172.26.129.206:8080/jforum/jforum.page?OWASP_CSRFTOKEN=ZDOX-JOSN-4MXP-XQ3F-MROR-U7SS-R2SK-819Z,1272,0,0,,,,,,,Type38,,
1.74E+12,736,/jforum/jforum.page?OWASP_CSRFTOKEN=ZDOX-JOSN-4MXP-XQ3F-MROR-U7SS-R2SK-819Z-190-1,301,,Admin 1-14,text,TRUE,,166,623,25,120,http://172.26.129.206:8080/jforum/?OWASP_CSRFTOKEN=0FAS-RKXS-5WWI-D1R5-7QTQ-IC13-XR8D-IZFV,735,0,0,,,,,,,Type38,,
1.74E+12,78,/jforum/jforum.page?OWASP_CSRFTOKEN=ZDOX-JOSN-4MXP-XQ3F-MROR-U7SS-R2SK-819Z-190-2,200,,Admin 1-14,text,TRUE,,21835,583,25,120,http://172.26.129.206:8080/jforum/forums/list.page,56,0,10,,,,,,,Type38,,
1.74E+12,33,/jforum/ping_session.jsp-206,200,,Admin 1-13,text,TRUE,,543,544,25,120,http://172.26.129.206:8080/jforum/ping_session.jsp,33,0,0,,,,,,,Type41,,
1.74E+12,732,/jforum/jforum.page?OWASP_CSRFTOKEN=ZDOX-JOSN-4MXP-XQ3F-MROR-U7SS-R2SK-819Z-351,200,,user1 3-13,text,TRUE,,22133,4585,20,120,http://172.26.129.206:8080/jforum/forums/list.page,25,0,0,,,,,,,Type38,,
1.74E+12,25,/jforum/jforum.page?OWASP_CSRFTOKEN=ZDOX-JOSN-4MXP-XQ3F-MROR-U7SS-R2SK-819Z-351-0,302,,user1 3-13,,TRUE,,197,3417,20,120,http://172.26.129.206:8080/jforum/jforum.page?OWASP_CSRFTOKEN=ZDOX-JOSN-4MXP-XQ3F-MROR-U7SS-R2SK-819Z,25,0,0,,,,,,,Type38,,
1.74E+12,629,/jforum/jforum.page?OWASP_CSRFTOKEN=ZDOX-JOSN-4MXP-XQ3F-MROR-U7SS-R2SK-819Z-351-1,301,,user1 3-13,text,TRUE,,166,604,20,120,http://172.26.129.206:8080/jforum/?OWASP_CSRFTOKEN=PCTU-WPGB-XGM0-D0OW-KY8W-CSDI-M9SW-OOUJ,629,0,0,,,,,,,Type38,,
1.74E+12,78,/jforum/jforum.page?OWASP_CSRFTOKEN=ZDOX-JOSN-4MXP-XQ3F-MROR-U7SS-R2SK-819Z-351-2,200,,user1 3-13,text,TRUE,,21770,564,20,120,http://172.26.129.206:8080/jforum/forums/list.page,78,0,12,,,,,,,Type38,,
1.74E+12,28,/jforum/posts/listByUser/3.page-344,200,,user1 3-17,text,TRUE,,5236,543,20,120,http://172.26.129.206:8080/jforum/posts/listByUser/3.page,28,0,0,,,,,,,Type48,,
1.74E+12,36,/jforum/admBase/menu.page-204,200,,Admin 1-15,text,TRUE,,5605,546,25,120,http://172.26.129.206:8080/jforum/admBase/menu.page,36,0,0,,,,,,,Type4,,
1.74E+12,75,/jforum/posts/insert/1.page-188,200,,Admin 1-23,text,TRUE,,31497,551,25,120,http://172.26.129.206:8080/jforum/posts/insert/1.page,23,0,0,,,,,,,Type46,,
1.74E+12,31,/jforum/ping_session.jsp-720,200,,User2N 6-7,text,TRUE,,543,553,25,120,http://172.26.129.206:8080/jforum/ping_session.jsp,31,0,0,,,,,,,Type41,,
1.74E+12,796,/jforum/jforum.page-540,200,,Admin2 2-17,text,TRUE,,22198,3808,25,119,http://172.26.129.206:8080/jforum/forums/list.page,713,0,0,,,,,,,Type38,,
1.74E+12,36,/jforum/topDownloads/list.page-342,200,,user1 3-19,text,TRUE,,5655,543,19,119,http://172.26.129.206:8080/jforum/topDownloads/list.page,24,0,0,,,,,,,Type55,,
1.74E+12,713,/jforum/jforum.page-540-0,302,,Admin2 2-17,,TRUE,,197,2448,25,119,http://172.26.129.206:8080/jforum/jforum.page,713,0,0,,,,,,,Type38,,
1.74E+12,13,/jforum/jforum.page-540-1,301,,Admin2 2-17,text,TRUE,,166,700,25,119,http://172.26.129.206:8080/jforum/?OWASP_CSRFTOKEN=2IPV-A1UY-8FXU-I5QL-DSBX-FKLU-8T2M-Y98H,13,0,0,,,,,,,Type38,,
1.74E+12,70,/jforum/jforum.page-540-2,200,,Admin2 2-17,text,TRUE,,21835,660,25,119,http://172.26.129.206:8080/jforum/forums/list.page,51,0,11,,,,,,,Type38,,
1.74E+12,35,/jforum/user/edit/3.page-329,200,,User1N 5-21,text,TRUE,,5236,620,25,119,http://172.26.129.206:8080/jforum/user/edit/3.page,35,0,0,,,,,,,Type57,,
1.74E+12,918,/jforum/jforum.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB-526,200,,Admin2 2-23,text,TRUE,,22198,3617,25,119,http://172.26.129.206:8080/jforum/forums/list.page,18,0,0,,,,,,,Type38,,
1.74E+12,18,/jforum/jforum.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB-526-0,302,,Admin2 2-23,,TRUE,,197,2369,25,119,http://172.26.129.206:8080/jforum/jforum.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB,18,0,0,,,,,,,Type38,,
1.74E+12,819,/jforum/jforum.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB-526-1,301,,Admin2 2-23,text,TRUE,,166,644,25,119,http://172.26.129.206:8080/jforum/?OWASP_CSRFTOKEN=5I28-5BTZ-KQTW-8KHR-X8MZ-KLZV-G543-FBQV,818,0,0,,,,,,,Type38,,
1.74E+12,81,/jforum/jforum.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB-526-2,200,,Admin2 2-23,text,TRUE,,21835,604,25,119,http://172.26.129.206:8080/jforum/forums/list.page,57,0,12,,,,,,,Type38,,
1.74E+12,684,/jforum/jforum.page?OWASP_CSRFTOKEN=ZDOX-JOSN-4MXP-XQ3F-MROR-U7SS-R2SK-819Z-217,200,,Admin 1-4,text,TRUE,,22198,3668,25,119,http://172.26.129.206:8080/jforum/forums/list.page,598,0,0,,,,,,,Type38,,
1.74E+12,598,/jforum/jforum.page?OWASP_CSRFTOKEN=ZDOX-JOSN-4MXP-XQ3F-MROR-U7SS-R2SK-819Z-217-0,302,,Admin 1-4,,TRUE,,197,2460,25,119,http://172.26.129.206:8080/jforum/jforum.page?OWASP_CSRFTOKEN=ZDOX-JOSN-4MXP-XQ3F-MROR-U7SS-R2SK-819Z,598,0,0,,,,,,,Type38,,
1.74E+12,12,/jforum/jforum.page?OWASP_CSRFTOKEN=ZDOX-JOSN-4MXP-XQ3F-MROR-U7SS-R2SK-819Z-217-1,301,,Admin 1-4,text,TRUE,,166,624,25,119,http://172.26.129.206:8080/jforum/?OWASP_CSRFTOKEN=8VBS-S0JS-MLTW-O5US-A0RC-8F9E-EBW5-MXAX,12,0,0,,,,,,,Type38,,
1.74E+12,74,/jforum/jforum.page?OWASP_CSRFTOKEN=ZDOX-JOSN-4MXP-XQ3F-MROR-U7SS-R2SK-819Z-217-2,200,,Admin 1-4,text,TRUE,,21835,584,25,119,http://172.26.129.206:8080/jforum/forums/list.page,61,0,11,,,,,,,Type38,,
1.74E+12,27,/jforum/admBase/menu.page-204,200,,Admin 1-6,text,TRUE,,5605,546,25,119,http://172.26.129.206:8080/jforum/admBase/menu.page,26,0,0,,,,,,,Type4,,
1.74E+12,26,/jforum/ping_session.jsp-206,200,,Admin 1-20,text,TRUE,,543,544,25,119,http://172.26.129.206:8080/jforum/ping_session.jsp,24,0,0,,,,,,,Type41,,
1.74E+12,29,/jforum/pm/findUser.page-729,200,,User2N 6-2,text,TRUE,,2067,546,25,119,http://172.26.129.206:8080/jforum/pm/findUser.page,29,0,0,,,,,,,Type42,,
1.74E+12,25,/jforum/ping_session.jsp-214,200,,Admin 1-7,text,TRUE,,543,548,25,119,http://172.26.129.206:8080/jforum/ping_session.jsp,25,0,0,,,,,,,Type41,,
1.74E+12,42,/jforum/posts/listByUser/3.page-355,200,,user1 3-20,text,TRUE,,5236,534,19,119,http://172.26.129.206:8080/jforum/posts/listByUser/3.page,42,0,0,,,,,,,Type48,,
1.74E+12,826,/jforum/jforum.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB-333,200,,User1N 5-5,text,TRUE,,22133,4764,25,119,http://172.26.129.206:8080/jforum/forums/list.page,25,0,0,,,,,,,Type38,,
1.74E+12,25,/jforum/jforum.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB-333-0,302,,User1N 5-5,,TRUE,,197,3556,25,119,http://172.26.129.206:8080/jforum/jforum.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB,25,0,0,,,,,,,Type38,,
1.74E+12,709,/jforum/jforum.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB-333-1,301,,User1N 5-5,text,TRUE,,166,624,25,119,http://172.26.129.206:8080/jforum/?OWASP_CSRFTOKEN=VPRY-8NQ9-WRXG-KS8M-9FPJ-PMAD-QHV5-CO30,709,0,0,,,,,,,Type38,,
1.74E+12,91,/jforum/jforum.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB-333-2,200,,User1N 5-5,text,TRUE,,21770,584,25,119,http://172.26.129.206:8080/jforum/forums/list.page,74,0,10,,,,,,,Type38,,
1.74E+12,22,/jforum/ping_session.jsp-356,200,,user1 3-4,text,TRUE,,543,534,19,119,http://172.26.129.206:8080/jforum/ping_session.jsp,22,0,0,,,,,,,Type41,,
1.74E+12,24,/jforum/ping_session.jsp-724,200,,User2N 6-11,text,TRUE,,543,544,25,119,http://172.26.129.206:8080/jforum/ping_session.jsp,24,0,0,,,,,,,Type41,,
1.74E+12,24,/jforum/ping_session.jsp-722,200,,User2N 6-12,text,TRUE,,543,553,25,119,http://172.26.129.206:8080/jforum/ping_session.jsp,24,0,0,,,,,,,Type41,,
1.74E+12,25,/jforum/js/list/moderation.page-201,200,,Admin 1-16,text,TRUE,,1896,401,25,119,http://172.26.129.206:8080/jforum/js/list/moderation.page,25,0,0,,,,,,,Type39,,
1.74E+12,21,/jforum/ping_session.jsp-362,200,,user1 3-7,text,TRUE,,543,599,19,119,http://172.26.129.206:8080/jforum/ping_session.jsp,21,0,0,,,,,,,Type41,,
1.74E+12,22,/jforum/ping_session.jsp-718,200,,User2N 6-3,text,TRUE,,543,598,25,119,http://172.26.129.206:8080/jforum/ping_session.jsp,22,0,0,,,,,,,Type41,,
1.74E+12,22,/jforum/ping_session.jsp-724,200,,User2N 6-13,text,TRUE,,543,544,25,119,http://172.26.129.206:8080/jforum/ping_session.jsp,22,0,0,,,,,,,Type41,,
1.74E+12,759,/jforum/jforum.page-540,200,,Admin2 2-11,text,TRUE,,22198,3808,25,119,http://172.26.129.206:8080/jforum/forums/list.page,665,0,0,,,,,,,Type38,,
1.74E+12,665,/jforum/jforum.page-540-0,302,,Admin2 2-11,,TRUE,,197,2448,25,119,http://172.26.129.206:8080/jforum/jforum.page,665,0,0,,,,,,,Type38,,
1.74E+12,15,/jforum/jforum.page-540-1,301,,Admin2 2-11,text,TRUE,,166,700,25,119,http://172.26.129.206:8080/jforum/?OWASP_CSRFTOKEN=XBHS-SN4K-02R4-774V-XB7Q-OOG1-B2FQ-M76N,14,0,0,,,,,,,Type38,,
1.74E+12,79,/jforum/jforum.page-540-2,200,,Admin2 2-11,text,TRUE,,21835,660,25,119,http://172.26.129.206:8080/jforum/forums/list.page,79,0,20,,,,,,,Type38,,
1.74E+12,24,/jforum/adminForums/list.page-213,200,,Admin 1-8,text,TRUE,,2740,549,25,118,http://172.26.129.206:8080/jforum/adminForums/list.page,24,0,0,,,,,,,Type16,,
1.74E+12,22,/jforum/ping_session.jsp-722,200,,User2N 6-4,text,TRUE,,543,553,25,118,http://172.26.129.206:8080/jforum/ping_session.jsp,22,0,0,,,,,,,Type41,,
1.74E+12,698,/jforum/jforum.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB-717,200,,User2N 6-15,text,TRUE,,22133,4271,25,118,http://172.26.129.206:8080/jforum/forums/list.page,23,0,0,,,,,,,Type38,,
1.74E+12,23,/jforum/jforum.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB-717-0,302,,User2N 6-15,,TRUE,,197,3055,25,118,http://172.26.129.206:8080/jforum/jforum.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB,23,0,0,,,,,,,Type38,,
1.74E+12,19,/jforum/jforum.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB-717-1,301,,User2N 6-15,text,TRUE,,166,628,25,118,http://172.26.129.206:8080/jforum/?OWASP_CSRFTOKEN=7CXD-XTT0-PYV0-SPUG-S6L3-VH6E-6N69-XHI3,18,0,0,,,,,,,Type38,,
1.74E+12,613,/jforum/jforum.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB-717-2,200,,User2N 6-15,text,TRUE,,21770,588,25,118,http://172.26.129.206:8080/jforum/forums/list.page,607,0,526,,,,,,,Type38,,
1.74E+12,881,/jforum/jforum.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB-717,200,,User2N 6-23,text,TRUE,,22133,4151,25,118,http://172.26.129.206:8080/jforum/forums/list.page,18,0,0,,,,,,,Type38,,
1.74E+12,18,/jforum/jforum.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB-717-0,302,,User2N 6-23,,TRUE,,197,2935,25,118,http://172.26.129.206:8080/jforum/jforum.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB,18,0,0,,,,,,,Type38,,
1.74E+12,769,/jforum/jforum.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB-717-1,301,,User2N 6-23,text,TRUE,,166,628,25,118,http://172.26.129.206:8080/jforum/?OWASP_CSRFTOKEN=ARIV-82HK-5L0L-3AXN-YWNE-RQDT-IJP8-AGSR,769,0,0,,,,,,,Type38,,
1.74E+12,94,/jforum/jforum.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB-717-2,200,,User2N 6-23,text,TRUE,,21770,588,25,118,http://172.26.129.206:8080/jforum/forums/list.page,89,0,9,,,,,,,Type38,,
1.74E+12,36,/jforum/adminGroups/permissions/2.page-538,200,,Admin2 2-6,text,TRUE,,18138,572,25,118,http://172.26.129.206:8080/jforum/adminGroups/permissions/2.page,31,0,0,,,,,,,Type20,,
1.74E+12,19,/jforum/admBase/login.page-209,200,,Admin 1-18,text,TRUE,,927,548,25,118,http://172.26.129.206:8080/jforum/admBase/login.page,18,0,0,,,,,,,Type2,,
1.74E+12,16,/jforum/ping_session.jsp-345,200,,user1 3-17,text,TRUE,,543,534,18,118,http://172.26.129.206:8080/jforum/ping_session.jsp,16,0,0,,,,,,,Type41,,
1.74E+12,15,/jforum/ping_session.jsp-343,200,,user1 3-19,text,TRUE,,543,533,18,118,http://172.26.129.206:8080/jforum/ping_session.jsp,15,0,0,,,,,,,Type41,,
1.74E+12,16,/jforum/ping_session.jsp-541,200,,Admin2 2-17,text,TRUE,,543,558,25,118,http://172.26.129.206:8080/jforum/ping_session.jsp,16,0,0,,,,,,,Type41,,
1.74E+12,47,/jforum/adminForums/insert.page-215,200,,Admin 1-1,text,TRUE,,7563,555,25,118,http://172.26.129.206:8080/jforum/adminForums/insert.page,47,0,0,,,,,,,Type15,,
1.74E+12,43,/jforum/ping_session.jsp-543,200,,Admin2 2-9,text,TRUE,,543,570,25,118,http://172.26.129.206:8080/jforum/ping_session.jsp,43,0,0,,,,,,,Type41,,
1.74E+12,782,/jforum/jforum.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB-717,200,,User2N 6-8,text,TRUE,,22133,4271,25,118,http://172.26.129.206:8080/jforum/forums/list.page,26,0,0,,,,,,,Type38,,
1.74E+12,26,/jforum/jforum.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB-717-0,302,,User2N 6-8,,TRUE,,197,3055,25,118,http://172.26.129.206:8080/jforum/jforum.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB,26,0,0,,,,,,,Type38,,
1.74E+12,653,/jforum/jforum.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB-717-1,301,,User2N 6-8,text,TRUE,,166,628,25,118,http://172.26.129.206:8080/jforum/?OWASP_CSRFTOKEN=IKR7-OLEU-QDX6-K9X0-DYGA-0EZR-IXGP-F9BV,653,0,0,,,,,,,Type38,,
