timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect,,,,,Unique Request,Message Types,Types,Elapsed,Latency
1.74E+12,97,/jforum/jforum.page?OWASP_CSRFTOKEN=ZDOX-JOSN-4MXP-XQ3F-MROR-U7SS-R2SK-819Z-190,200,,Admin 1-20,text,TRUE,,4959,4492,25,125,http://172.26.129.206:8080/jforum/install.jsp,16,0,0,,,,,,,Type38,,
1.74E+12,16,/jforum/jforum.page?OWASP_CSRFTOKEN=ZDOX-JOSN-4MXP-XQ3F-MROR-U7SS-R2SK-819Z-190-0,302,,Admin 1-20,,TRUE,,197,3291,25,125,http://172.26.129.206:8080/jforum/jforum.page?OWASP_CSRFTOKEN=ZDOX-JOSN-4MXP-XQ3F-MROR-U7SS-R2SK-819Z,16,0,0,,,,,,,Type38,,
1.74E+12,13,/jforum/jforum.page?OWASP_CSRFTOKEN=ZDOX-JOSN-4MXP-XQ3F-MROR-U7SS-R2SK-819Z-190-1,301,,Admin 1-20,text,TRUE,,161,623,25,125,http://172.26.129.206:8080/jforum/?OWASP_CSRFTOKEN=ZW4U-10XF-S6I3-FJ2D-L7JK-V9KO-X0H4-KMSC,13,0,0,,,,,,,Type38,,
1.74E+12,68,/jforum/jforum.page?OWASP_CSRFTOKEN=ZDOX-JOSN-4MXP-XQ3F-MROR-U7SS-R2SK-819Z-190-2,200,,Admin 1-20,text,TRUE,,4601,578,25,125,http://172.26.129.206:8080/jforum/install.jsp,68,0,11,,,,,,,Type38,,
1.74E+12,20,/jforum/templates/default/images/tableft10.gif-383,200,,User1N 5-9,bin,TRUE,,882,519,25,125,http://172.26.129.206:8080/jforum/templates/default/images/tableft10.gif,20,0,0,,,,,,,Type54,,
1.74E+12,19,/jforum/ping_session.jsp-724,200,,User2N 6-18,text,TRUE,,543,544,25,125,http://172.26.129.206:8080/jforum/ping_session.jsp,19,0,0,,,,,,,Type41,,
1.74E+12,98,/jforum/jforum.page?OWASP_CSRFTOKEN=ZDOX-JOSN-4MXP-XQ3F-MROR-U7SS-R2SK-819Z-190,200,,Admin 1-9,text,TRUE,,4959,4600,25,125,http://172.26.129.206:8080/jforum/install.jsp,15,0,0,,,,,,,Type38,,
1.74E+12,15,/jforum/jforum.page?OWASP_CSRFTOKEN=ZDOX-JOSN-4MXP-XQ3F-MROR-U7SS-R2SK-819Z-190-0,302,,Admin 1-9,,TRUE,,197,3399,25,125,http://172.26.129.206:8080/jforum/jforum.page?OWASP_CSRFTOKEN=ZDOX-JOSN-4MXP-XQ3F-MROR-U7SS-R2SK-819Z,15,0,0,,,,,,,Type38,,
1.74E+12,20,/jforum/jforum.page?OWASP_CSRFTOKEN=ZDOX-JOSN-4MXP-XQ3F-MROR-U7SS-R2SK-819Z-190-1,301,,Admin 1-9,text,TRUE,,161,623,25,125,http://172.26.129.206:8080/jforum/?OWASP_CSRFTOKEN=12AH-KQ52-3B1U-TNQL-2SB2-Z6KD-1N1X-JZT2,19,0,0,,,,,,,Type38,,
1.74E+12,63,/jforum/jforum.page?OWASP_CSRFTOKEN=ZDOX-JOSN-4MXP-XQ3F-MROR-U7SS-R2SK-819Z-190-2,200,,Admin 1-9,text,TRUE,,4601,578,25,125,http://172.26.129.206:8080/jforum/install.jsp,62,0,10,,,,,,,Type38,,
1.74E+12,736,/jforum/posts/list/2.page-332,200,,user1 3-4,text,TRUE,,5258,533,25,125,http://172.26.129.206:8080/jforum/posts/list/2.page,723,0,0,,,,,,,Type47,,
1.74E+12,554,/jforum/adminGroups/insert.page-542,200,,Admin2 2-5,text,TRUE,,2553,565,25,125,http://172.26.129.206:8080/jforum/adminGroups/insert.page,554,0,0,,,,,,,Type18,,
1.74E+12,16,/jforum/ping_session.jsp-191,200,,Admin 1-20,text,TRUE,,543,594,25,125,http://172.26.129.206:8080/jforum/ping_session.jsp,16,0,0,,,,,,,Type41,,
1.74E+12,650,/jforum/topDownloads/list.page-721,200,,User2N 6-20,text,TRUE,,5655,562,25,125,http://172.26.129.206:8080/jforum/topDownloads/list.page,650,0,0,,,,,,,Type55,,
1.74E+12,15,/jforum/templates/default/images/tabright10.gif-384,200,,User1N 5-9,bin,TRUE,,2096,520,25,125,http://172.26.129.206:8080/jforum/templates/default/images/tabright10.gif,15,0,0,,,,,,,Type54,,
1.74E+12,571,/jforum/adminGroups/list.page-528,200,,Admin2 2-12,text,TRUE,,3258,569,25,125,http://172.26.129.206:8080/jforum/adminGroups/list.page,571,0,0,,,,,,,Type19,,
1.74E+12,795,/jforum/recentTopics/list.page-719,200,,User2N 6-9,text,TRUE,,7347,607,25,125,http://172.26.129.206:8080/jforum/recentTopics/list.page,794,0,0,,,,,,,Type53,,
1.74E+12,594,/jforum/forums/show/2.page-330,200,,user1 3-2,text,TRUE,,5275,532,25,125,http://172.26.129.206:8080/jforum/forums/show/2.page,594,0,0,,,,,,,Type34,,
1.74E+12,18,/jforum/ping_session.jsp-191,200,,Admin 1-9,text,TRUE,,543,594,25,125,http://172.26.129.206:8080/jforum/ping_session.jsp,18,0,0,,,,,,,Type41,,
1.74E+12,236,/jforum/ping_session.jsp-353,200,,User1N 5-23,text,TRUE,,543,548,25,125,http://172.26.129.206:8080/jforum/ping_session.jsp,236,0,0,,,,,,,Type41,,
1.74E+12,752,/jforum/forums/list.page-328,200,,user1 3-3,text,TRUE,,17118,587,25,125,http://172.26.129.206:8080/jforum/forums/list.page,743,0,0,,,,,,,Type32,,
1.74E+12,89,/jforum/jforum.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB-386,200,,User1N 5-12,text,TRUE,,1056,4242,25,125,http://172.26.129.206:8080/jforum/install.jsp,16,0,0,,,,,,,Type38,,
1.74E+12,16,/jforum/jforum.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB-386-0,302,,User1N 5-12,,TRUE,,197,3031,25,125,http://172.26.129.206:8080/jforum/jforum.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB,16,0,0,,,,,,,Type38,,
1.74E+12,17,/jforum/jforum.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB-386-1,301,,User1N 5-12,text,TRUE,,161,628,25,125,http://172.26.129.206:8080/jforum/?OWASP_CSRFTOKEN=3KWX-0CFR-1SZ9-HDDH-ABXS-JMBN-3JY2-AS14,17,0,0,,,,,,,Type38,,
1.74E+12,55,/jforum/jforum.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB-386-2,200,,User1N 5-12,text,TRUE,,698,583,25,125,http://172.26.129.206:8080/jforum/install.jsp,55,0,7,,,,,,,Type38,,
1.74E+12,242,/jforum/images/smilies/2786c5c8e1a8be796fb2f726cca5a0fe.gif-375,200,,User1N 5-11,bin,TRUE,,1271,519,25,125,http://172.26.129.206:8080/jforum/images/smilies/2786c5c8e1a8be796fb2f726cca5a0fe.gif,242,0,0,,,,,,,Type37,,
1.74E+12,245,/jforum/images/smilies/2e207fad049d4d292f60607f80f05768.gif-373,200,,User1N 5-13,bin,TRUE,,1271,519,25,125,http://172.26.129.206:8080/jforum/images/smilies/2e207fad049d4d292f60607f80f05768.gif,245,0,0,,,,,,,Type37,,
1.74E+12,241,/jforum/images/smilies/908627bbe5e9f6a080977db8c365caff.gif-374,200,,User1N 5-6,bin,TRUE,,1271,519,25,125,http://172.26.129.206:8080/jforum/images/smilies/908627bbe5e9f6a080977db8c365caff.gif,241,0,0,,,,,,,Type37,,
1.74E+12,117,/jforum/templates/default/js/prism.js-381,200,,User1N 5-17,text,TRUE,,84450,413,25,125,http://172.26.129.206:8080/jforum/templates/default/js/prism.js,41,0,0,,,,,,,Type54,,
1.74E+12,22,/jforum/ping_session.jsp-543,200,,Admin2 2-5,text,TRUE,,543,570,25,125,http://172.26.129.206:8080/jforum/ping_session.jsp,22,0,0,,,,,,,Type41,,
1.74E+12,240,/jforum/templates/default/images/en_US/icon_pm.gif-357,200,,User1N 5-25,bin,TRUE,,1078,524,25,125,http://172.26.129.206:8080/jforum/templates/default/images/en_US/icon_pm.gif,240,0,0,,,,,,,Type54,,
1.74E+12,21,/jforum/ping_session.jsp-722,200,,User2N 6-20,text,TRUE,,543,553,25,125,http://172.26.129.206:8080/jforum/ping_session.jsp,21,0,0,,,,,,,Type41,,
1.74E+12,235,/jforum/images/smilies/8a80c6485cd926be453217d59a84a888.gif-376,200,,User1N 5-20,bin,TRUE,,1271,519,25,125,http://172.26.129.206:8080/jforum/images/smilies/8a80c6485cd926be453217d59a84a888.gif,235,0,0,,,,,,,Type37,,
1.74E+12,235,/jforum/images/smilies/8f7fb9dd46fb8ef86f81154a4feaada9.gif-378,200,,User1N 5-16,bin,TRUE,,1271,519,25,125,http://172.26.129.206:8080/jforum/images/smilies/8f7fb9dd46fb8ef86f81154a4feaada9.gif,235,0,0,,,,,,,Type37,,
1.74E+12,237,/jforum/ping_session.jsp-720,200,,User2N 6-6,text,TRUE,,543,553,25,125,http://172.26.129.206:8080/jforum/ping_session.jsp,237,0,0,,,,,,,Type41,,
1.74E+12,240,/jforum/ping_session.jsp-186,200,,Admin 1-13,text,TRUE,,543,545,25,125,http://172.26.129.206:8080/jforum/ping_session.jsp,240,0,0,,,,,,,Type41,,
1.74E+12,23,/jforum/ping_session.jsp-385,200,,User1N 5-9,text,TRUE,,543,551,25,125,http://172.26.129.206:8080/jforum/ping_session.jsp,23,0,0,,,,,,,Type41,,
1.74E+12,20,/jforum/ping_session.jsp-331,200,,user1 3-2,text,TRUE,,543,529,25,125,http://172.26.129.206:8080/jforum/ping_session.jsp,20,0,0,,,,,,,Type41,,
1.74E+12,22,/jforum/ping_session.jsp-529,200,,Admin2 2-12,text,TRUE,,543,568,25,125,http://172.26.129.206:8080/jforum/ping_session.jsp,22,0,0,,,,,,,Type41,,
1.74E+12,29,/jforum/ping_session.jsp-333,200,,user1 3-4,text,TRUE,,543,528,25,125,http://172.26.129.206:8080/jforum/ping_session.jsp,29,0,0,,,,,,,Type41,,
1.74E+12,237,/jforum/ping_session.jsp-531,200,,Admin2 2-19,text,TRUE,,543,570,25,125,http://172.26.129.206:8080/jforum/ping_session.jsp,237,0,0,,,,,,,Type41,,
1.74E+12,768,/jforum/posts/listByUser/2.page-320,200,,user1 3-16,text,TRUE,,11663,540,25,125,http://172.26.129.206:8080/jforum/posts/listByUser/2.page,766,0,0,,,,,,,Type48,,
1.74E+12,610,/jforum/adminGroups/list.page-528,200,,Admin2 2-16,text,TRUE,,3258,569,25,125,http://172.26.129.206:8080/jforum/adminGroups/list.page,610,0,0,,,,,,,Type19,,
1.74E+12,23,/jforum/ping_session.jsp-329,200,,user1 3-3,text,TRUE,,543,527,25,125,http://172.26.129.206:8080/jforum/ping_session.jsp,23,0,0,,,,,,,Type41,,
1.74E+12,831,/jforum/posts/insert/1.page-188,200,,Admin 1-24,text,TRUE,,31497,551,25,125,http://172.26.129.206:8080/jforum/posts/insert/1.page,811,0,0,,,,,,,Type46,,
1.74E+12,21,/jforum/images/smilies/8a80c6485cd926be453217d59a84a888.gif-376,200,,User1N 5-11,bin,TRUE,,1271,519,25,125,http://172.26.129.206:8080/jforum/images/smilies/8a80c6485cd926be453217d59a84a888.gif,21,0,0,,,,,,,Type37,,
1.74E+12,24,/jforum/ping_session.jsp-388,200,,User1N 5-12,text,TRUE,,543,598,25,125,http://172.26.129.206:8080/jforum/ping_session.jsp,24,0,0,,,,,,,Type41,,
1.74E+12,35,/jforum/ping_session.jsp-720,200,,User2N 6-9,text,TRUE,,543,553,25,125,http://172.26.129.206:8080/jforum/ping_session.jsp,35,0,0,,,,,,,Type41,,
1.74E+12,23,/jforum/images/smilies/908627bbe5e9f6a080977db8c365caff.gif-374,200,,User1N 5-13,bin,TRUE,,1271,519,25,125,http://172.26.129.206:8080/jforum/images/smilies/908627bbe5e9f6a080977db8c365caff.gif,23,0,0,,,,,,,Type37,,
1.74E+12,28,/jforum/templates/default/images/en_US/reply.gif-354,200,,User1N 5-23,bin,TRUE,,1940,522,25,125,http://172.26.129.206:8080/jforum/templates/default/images/en_US/reply.gif,28,0,0,,,,,,,Type54,,
1.74E+12,23,/jforum/images/smilies/2786c5c8e1a8be796fb2f726cca5a0fe.gif-375,200,,User1N 5-6,bin,TRUE,,1271,519,25,125,http://172.26.129.206:8080/jforum/images/smilies/2786c5c8e1a8be796fb2f726cca5a0fe.gif,23,0,0,,,,,,,Type37,,
1.74E+12,25,/jforum/templates/default/images/tableft10.gif-383,200,,User1N 5-17,bin,TRUE,,882,519,25,125,http://172.26.129.206:8080/jforum/templates/default/images/tableft10.gif,25,0,0,,,,,,,Type54,,
1.74E+12,772,/jforum/posts/listByUser/2.page-320,200,,user1 3-25,text,TRUE,,11663,540,25,125,http://172.26.129.206:8080/jforum/posts/listByUser/2.page,770,0,0,,,,,,,Type48,,
1.74E+12,235,/jforum/templates/default/images/tableft10.gif-383,200,,User1N 5-19,bin,TRUE,,882,519,25,125,http://172.26.129.206:8080/jforum/templates/default/images/tableft10.gif,235,0,0,,,,,,,Type54,,
1.74E+12,236,/jforum/ping_session.jsp-531,200,,Admin2 2-25,text,TRUE,,543,570,25,125,http://172.26.129.206:8080/jforum/ping_session.jsp,236,0,0,,,,,,,Type41,,
1.74E+12,238,/jforum/ping_session.jsp-327,200,,user1 3-9,text,TRUE,,543,584,25,125,http://172.26.129.206:8080/jforum/ping_session.jsp,238,0,0,,,,,,,Type41,,
1.74E+12,241,/jforum/ping_session.jsp-728,200,,User2N 6-5,text,TRUE,,543,543,25,125,http://172.26.129.206:8080/jforum/ping_session.jsp,241,0,0,,,,,,,Type41,,
1.74E+12,234,/jforum/ping_session.jsp-726,200,,User2N 6-1,text,TRUE,,543,544,25,125,http://172.26.129.206:8080/jforum/ping_session.jsp,234,0,0,,,,,,,Type41,,
1.74E+12,45,/jforum/templates/default/js/clipboard.min.js-380,200,,User1N 5-16,text,TRUE,,11009,421,25,125,http://172.26.129.206:8080/jforum/templates/default/js/clipboard.min.js,39,0,0,,,,,,,Type54,,
1.74E+12,239,/jforum/ping_session.jsp-385,200,,User1N 5-5,text,TRUE,,543,551,25,125,http://172.26.129.206:8080/jforum/ping_session.jsp,239,0,0,,,,,,,Type41,,
1.74E+12,71,/jforum/images/smilies/136dd33cba83140c7ce38db096d05aed.gif-377,200,,User1N 5-20,bin,TRUE,,1271,519,25,125,http://172.26.129.206:8080/jforum/images/smilies/136dd33cba83140c7ce38db096d05aed.gif,71,0,0,,,,,,,Type37,,
1.74E+12,890,/jforum/user/profile/2.page-318,200,,user1 3-24,text,TRUE,,7290,534,25,125,http://172.26.129.206:8080/jforum/user/profile/2.page,888,0,0,,,,,,,Type62,,
1.74E+12,77,/jforum/ping_session.jsp-321,200,,user1 3-16,text,TRUE,,543,534,25,125,http://172.26.129.206:8080/jforum/ping_session.jsp,77,0,0,,,,,,,Type41,,
1.74E+12,82,/jforum/ping_session.jsp-529,200,,Admin2 2-16,text,TRUE,,543,568,25,125,http://172.26.129.206:8080/jforum/ping_session.jsp,82,0,0,,,,,,,Type41,,
1.74E+12,166,/jforum/jforum.page-532,200,,Admin2 2-11,text,TRUE,,4959,2200,25,125,http://172.26.129.206:8080/jforum/install.jsp,23,0,0,,,,,,,Type38,,
1.74E+12,23,/jforum/jforum.page-532-0,302,,Admin2 2-11,,TRUE,,197,859,25,125,http://172.26.129.206:8080/jforum/jforum.page,23,0,0,,,,,,,Type38,,
1.74E+12,15,/jforum/jforum.page-532-1,301,,Admin2 2-11,text,TRUE,,161,693,25,125,http://172.26.129.206:8080/jforum/?OWASP_CSRFTOKEN=0PFQ-IPR0-UC48-5LG5-V1ZN-QWVK-3X6I-E8RP,15,0,0,,,,,,,Type38,,
1.74E+12,128,/jforum/jforum.page-532-2,200,,Admin2 2-11,text,TRUE,,4601,648,25,125,http://172.26.129.206:8080/jforum/install.jsp,128,0,7,,,,,,,Type38,,
1.74E+12,76,/jforum/images/smilies/2786c5c8e1a8be796fb2f726cca5a0fe.gif-375,200,,User1N 5-13,bin,TRUE,,1271,519,25,125,http://172.26.129.206:8080/jforum/images/smilies/2786c5c8e1a8be796fb2f726cca5a0fe.gif,76,0,0,,,,,,,Type37,,
1.74E+12,79,/jforum/ping_session.jsp-189,200,,Admin 1-24,text,TRUE,,543,546,25,125,http://172.26.129.206:8080/jforum/ping_session.jsp,79,0,0,,,,,,,Type41,,
1.74E+12,80,/jforum/templates/default/images/en_US/icon_quote.gif-355,200,,User1N 5-23,bin,TRUE,,1039,527,25,125,http://172.26.129.206:8080/jforum/templates/default/images/en_US/icon_quote.gif,80,0,0,,,,,,,Type54,,
1.74E+12,75,/jforum/templates/default/images/tabright10.gif-384,200,,User1N 5-19,bin,TRUE,,2096,520,25,125,http://172.26.129.206:8080/jforum/templates/default/images/tabright10.gif,75,0,0,,,,,,,Type54,,
1.74E+12,83,/jforum/images/smilies/8a80c6485cd926be453217d59a84a888.gif-376,200,,User1N 5-6,bin,TRUE,,1271,519,25,125,http://172.26.129.206:8080/jforum/images/smilies/8a80c6485cd926be453217d59a84a888.gif,83,0,0,,,,,,,Type37,,
1.74E+12,740,/jforum/recentTopics/list.page-719,200,,User2N 6-12,text,TRUE,,7347,607,25,125,http://172.26.129.206:8080/jforum/recentTopics/list.page,738,0,0,,,,,,,Type53,,
1.74E+12,86,/jforum/images/smilies/136dd33cba83140c7ce38db096d05aed.gif-377,200,,User1N 5-11,bin,TRUE,,1271,519,25,125,http://172.26.129.206:8080/jforum/images/smilies/136dd33cba83140c7ce38db096d05aed.gif,86,0,0,,,,,,,Type37,,
1.74E+12,83,/jforum/templates/default/images/tabright10.gif-384,200,,User1N 5-17,bin,TRUE,,2096,520,25,125,http://172.26.129.206:8080/jforum/templates/default/images/tabright10.gif,83,0,0,,,,,,,Type54,,
1.74E+12,31,/jforum/images/smilies/8f7fb9dd46fb8ef86f81154a4feaada9.gif-378,200,,User1N 5-20,bin,TRUE,,1271,519,25,125,http://172.26.129.206:8080/jforum/images/smilies/8f7fb9dd46fb8ef86f81154a4feaada9.gif,31,0,0,,,,,,,Type37,,
1.74E+12,675,/jforum/adminGroups/edit/1.page-534,200,,Admin2 2-7,text,TRUE,,2583,565,25,125,http://172.26.129.206:8080/jforum/adminGroups/edit/1.page,675,0,0,,,,,,,Type17,,
1.74E+12,735,/jforum/adminGroups/list.page-528,200,,Admin2 2-20,text,TRUE,,3258,569,25,125,http://172.26.129.206:8080/jforum/adminGroups/list.page,735,0,0,,,,,,,Type19,,
1.74E+12,692,/jforum/adminForums/insert.page-524,200,,Admin2 2-23,text,TRUE,,7563,621,25,125,http://172.26.129.206:8080/jforum/adminForums/insert.page,692,0,0,,,,,,,Type15,,
1.74E+12,40,/jforum/ping_session.jsp-319,200,,user1 3-24,text,TRUE,,543,530,25,125,http://172.26.129.206:8080/jforum/ping_session.jsp,40,0,0,,,,,,,Type41,,
1.74E+12,96,/jforum/ping_session.jsp-321,200,,user1 3-25,text,TRUE,,543,534,25,125,http://172.26.129.206:8080/jforum/ping_session.jsp,96,0,0,,,,,,,Type41,,
1.74E+12,698,/jforum/adminGroups/list.page-528,200,,Admin2 2-18,text,TRUE,,3258,569,25,125,http://172.26.129.206:8080/jforum/adminGroups/list.page,698,0,0,,,,,,,Type19,,
1.74E+12,31,/jforum/images/smilies/8a80c6485cd926be453217d59a84a888.gif-376,200,,User1N 5-13,bin,TRUE,,1271,519,25,125,http://172.26.129.206:8080/jforum/images/smilies/8a80c6485cd926be453217d59a84a888.gif,31,0,0,,,,,,,Type37,,
1.74E+12,32,/jforum/ping_session.jsp-533,200,,Admin2 2-11,text,TRUE,,543,558,25,125,http://172.26.129.206:8080/jforum/ping_session.jsp,32,0,0,,,,,,,Type41,,
1.74E+12,813,/jforum/forums/show/1.page-197,200,,Admin 1-6,text,TRUE,,16009,548,25,125,http://172.26.129.206:8080/jforum/forums/show/1.page,804,0,0,,,,,,,Type34,,
1.74E+12,737,/jforum/adminGroups/list.page-528,200,,Admin2 2-13,text,TRUE,,3258,569,25,125,http://172.26.129.206:8080/jforum/adminGroups/list.page,736,0,0,,,,,,,Type19,,
1.74E+12,878,/jforum/forums/show/1.page-197,200,,Admin 1-4,text,TRUE,,16009,548,25,125,http://172.26.129.206:8080/jforum/forums/show/1.page,868,0,0,,,,,,,Type34,,
1.74E+12,709,/jforum/recentTopics/list.page-719,200,,User2N 6-25,text,TRUE,,7347,607,25,125,http://172.26.129.206:8080/jforum/recentTopics/list.page,707,0,0,,,,,,,Type53,,
1.74E+12,32,/jforum/images/smilies/136dd33cba83140c7ce38db096d05aed.gif-377,200,,User1N 5-6,bin,TRUE,,1271,519,25,125,http://172.26.129.206:8080/jforum/images/smilies/136dd33cba83140c7ce38db096d05aed.gif,32,0,0,,,,,,,Type37,,
1.74E+12,696,/jforum/adminGroups/list.page-528,200,,Admin2 2-14,text,TRUE,,3258,569,25,125,http://172.26.129.206:8080/jforum/adminGroups/list.page,696,0,0,,,,,,,Type19,,
1.74E+12,31,/jforum/ping_session.jsp-720,200,,User2N 6-12,text,TRUE,,543,553,25,125,http://172.26.129.206:8080/jforum/ping_session.jsp,31,0,0,,,,,,,Type41,,
1.74E+12,36,/jforum/templates/default/images/en_US/icon_profile.gif-356,200,,User1N 5-23,bin,TRUE,,1046,529,25,125,http://172.26.129.206:8080/jforum/templates/default/images/en_US/icon_profile.gif,36,0,0,,,,,,,Type54,,
1.74E+12,34,/jforum/ping_session.jsp-385,200,,User1N 5-19,text,TRUE,,543,551,25,125,http://172.26.129.206:8080/jforum/ping_session.jsp,34,0,0,,,,,,,Type41,,
1.74E+12,31,/jforum/ping_session.jsp-385,200,,User1N 5-17,text,TRUE,,543,551,25,125,http://172.26.129.206:8080/jforum/ping_session.jsp,31,0,0,,,,,,,Type41,,
1.74E+12,26,/jforum/ping_session.jsp-525,200,,Admin2 2-23,text,TRUE,,543,570,25,125,http://172.26.129.206:8080/jforum/ping_session.jsp,26,0,0,,,,,,,Type41,,
1.74E+12,37,/jforum/images/smilies/8f7fb9dd46fb8ef86f81154a4feaada9.gif-378,200,,User1N 5-11,bin,TRUE,,1271,519,25,125,http://172.26.129.206:8080/jforum/images/smilies/8f7fb9dd46fb8ef86f81154a4feaada9.gif,37,0,0,,,,,,,Type37,,
1.74E+12,31,/jforum/ping_session.jsp-529,200,,Admin2 2-20,text,TRUE,,543,568,25,125,http://172.26.129.206:8080/jforum/ping_session.jsp,31,0,0,,,,,,,Type41,,
1.74E+12,894,/jforum/forums/list.page-328,200,,user1 3-5,text,TRUE,,17118,587,25,125,http://172.26.129.206:8080/jforum/forums/list.page,884,0,0,,,,,,,Type32,,
1.74E+12,38,/jforum/ping_session.jsp-535,200,,Admin2 2-7,text,TRUE,,543,570,25,125,http://172.26.129.206:8080/jforum/ping_session.jsp,38,0,0,,,,,,,Type41,,
1.74E+12,517,/jforum/jforum.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB-386,200,,User1N 5-1,text,TRUE,,1056,4170,25,125,http://172.26.129.206:8080/jforum/install.jsp,21,0,0,,,,,,,Type38,,
1.74E+12,21,/jforum/jforum.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB-386-0,302,,User1N 5-1,,TRUE,,197,2959,25,125,http://172.26.129.206:8080/jforum/jforum.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB,21,0,0,,,,,,,Type38,,
1.74E+12,336,/jforum/jforum.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB-386-1,301,,User1N 5-1,text,TRUE,,161,628,25,125,http://172.26.129.206:8080/jforum/?OWASP_CSRFTOKEN=WDL3-K8Z7-FI16-KQBQ-CZLE-HPWQ-G07W-ERM4,336,0,0,,,,,,,Type38,,
1.74E+12,160,/jforum/jforum.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB-386-2,200,,User1N 5-1,text,TRUE,,698,583,25,125,http://172.26.129.206:8080/jforum/install.jsp,160,0,9,,,,,,,Type38,,
1.74E+12,31,/jforum/ping_session.jsp-529,200,,Admin2 2-18,text,TRUE,,543,568,25,125,http://172.26.129.206:8080/jforum/ping_session.jsp,31,0,0,,,,,,,Type41,,
1.74E+12,684,/jforum/adminGroups/permissions/2.page-538,200,,Admin2 2-1,text,TRUE,,18138,572,25,125,http://172.26.129.206:8080/jforum/adminGroups/permissions/2.page,674,0,0,,,,,,,Type20,,
1.74E+12,49,/jforum/templates/default/js/clipboard.min.js-380,200,,User1N 5-20,text,TRUE,,11009,421,25,125,http://172.26.129.206:8080/jforum/templates/default/js/clipboard.min.js,40,0,0,,,,,,,Type54,,
1.74E+12,29,/jforum/images/smilies/136dd33cba83140c7ce38db096d05aed.gif-377,200,,User1N 5-13,bin,TRUE,,1271,519,25,125,http://172.26.129.206:8080/jforum/images/smilies/136dd33cba83140c7ce38db096d05aed.gif,29,0,0,,,,,,,Type37,,
1.74E+12,28,/jforum/ping_session.jsp-529,200,,Admin2 2-13,text,TRUE,,543,568,25,125,http://172.26.129.206:8080/jforum/ping_session.jsp,28,0,0,,,,,,,Type41,,
1.74E+12,409,/jforum/jforum.page?OWASP_CSRFTOKEN=ZDOX-JOSN-4MXP-XQ3F-MROR-U7SS-R2SK-819Z-190,200,,Admin 1-23,text,TRUE,,4959,4573,25,125,http://172.26.129.206:8080/jforum/install.jsp,22,0,0,,,,,,,Type38,,
1.74E+12,22,/jforum/jforum.page?OWASP_CSRFTOKEN=ZDOX-JOSN-4MXP-XQ3F-MROR-U7SS-R2SK-819Z-190-0,302,,Admin 1-23,,TRUE,,197,3372,25,125,http://172.26.129.206:8080/jforum/jforum.page?OWASP_CSRFTOKEN=ZDOX-JOSN-4MXP-XQ3F-MROR-U7SS-R2SK-819Z,22,0,0,,,,,,,Type38,,
1.74E+12,260,/jforum/jforum.page?OWASP_CSRFTOKEN=ZDOX-JOSN-4MXP-XQ3F-MROR-U7SS-R2SK-819Z-190-1,301,,Admin 1-23,text,TRUE,,161,623,25,125,http://172.26.129.206:8080/jforum/?OWASP_CSRFTOKEN=D09X-P7ZG-1N7A-MFPR-K912-8EEH-BG5J-1FPM,259,0,0,,,,,,,Type38,,
1.74E+12,126,/jforum/jforum.page?OWASP_CSRFTOKEN=ZDOX-JOSN-4MXP-XQ3F-MROR-U7SS-R2SK-819Z-190-2,200,,Admin 1-23,text,TRUE,,4601,578,25,125,http://172.26.129.206:8080/jforum/install.jsp,126,0,7,,,,,,,Type38,,
1.74E+12,468,/jforum/jforum.page-532,200,,Admin2 2-8,text,TRUE,,4959,2200,25,125,http://172.26.129.206:8080/jforum/install.jsp,56,0,0,,,,,,,Type38,,
1.74E+12,56,/jforum/jforum.page-532-0,302,,Admin2 2-8,,TRUE,,197,859,25,125,http://172.26.129.206:8080/jforum/jforum.page,56,0,0,,,,,,,Type38,,
1.74E+12,261,/jforum/jforum.page-532-1,301,,Admin2 2-8,text,TRUE,,161,693,25,125,http://172.26.129.206:8080/jforum/?OWASP_CSRFTOKEN=LH8M-NXSF-GJL0-30SR-23MJ-0FET-2Z96-M0H2,261,0,0,,,,,,,Type38,,
